Radius (cm)		Pressure (dyne/cm^2)		Mass (M☉)		Density (g/cm^3)
1.00000000e+06		1.93815651e+30		5.52642545e+32		1.99026316e+12		 
1.00400000e+06		1.66304107e+30		5.52729101e+32		1.49566196e+12		 
1.00800000e+06		1.45677961e+30		5.52795042e+32		1.13526463e+12		 
1.01200000e+06		1.29985810e+30		5.52846018e+32		8.78426299e+11		 
1.01600000e+06		1.17734244e+30		5.52886457e+32		7.03385890e+11		 
1.02000000e+06		1.07658901e+30		5.52920251e+32		6.04568652e+11		 
1.02400000e+06		9.87017607e+29		5.52950784e+32		5.59925782e+11		 
1.02800000e+06		9.04723153e+29		5.52979286e+32		5.18666975e+11		 
1.03200000e+06		8.29179696e+29		5.53005869e+32		4.79783915e+11		 
1.03600000e+06		7.59780910e+29		5.53030678e+32		4.44583807e+11		 
1.04000000e+06		6.95986137e+29		5.53053847e+32		4.11997709e+11		 
1.04400000e+06		6.37339891e+29		5.53075482e+32		3.81786459e+11		 
1.04800000e+06		5.83426534e+29		5.53095685e+32		3.53771068e+11		 
1.05200000e+06		5.33864644e+29		5.53114549e+32		3.27806957e+11		 
1.05600000e+06		4.88305284e+29		5.53132161e+32		3.03714397e+11		 
1.06000000e+06		4.46429213e+29		5.53148601e+32		2.81350258e+11		 
1.06400000e+06		4.07943550e+29		5.53163945e+32		2.60578450e+11		 
1.06800000e+06		3.72580714e+29		5.53178262e+32		2.41297014e+11		 
1.07200000e+06		3.40092773e+29		5.53191617e+32		2.23387532e+11		 
1.07600000e+06		3.10252149e+29		5.53204073e+32		2.06764847e+11		 
1.08000000e+06		2.82850501e+29		5.53215685e+32		1.91312726e+11		 
1.08400000e+06		2.57695635e+29		5.53226508e+32		1.76954445e+11		 
1.08800000e+06		2.34611316e+29		5.53236590e+32		1.63607116e+11		 
1.09200000e+06		2.13434821e+29		5.53245980e+32		1.51216250e+11		 
1.09600000e+06		1.94015541e+29		5.53254719e+32		1.39694521e+11		 
1.10000000e+06		1.76216562e+29		5.53262850e+32		1.28987922e+11		 
1.10400000e+06		1.59909938e+29		5.53270411e+32		1.19040536e+11		 
1.10800000e+06		1.44978437e+29		5.53277437e+32		1.09794771e+11		 
1.11200000e+06		1.31313547e+29		5.53283963e+32		1.01214735e+11		 
1.11600000e+06		1.18814745e+29		5.53290020e+32		9.32411935e+10		 
1.12000000e+06		1.07390203e+29		5.53295638e+32		8.58420588e+10		 
1.12400000e+06		9.69545097e+28		5.53300846e+32		7.89642676e+10		 
1.12800000e+06		8.74291845e+28		5.53305668e+32		7.25853555e+10		 
1.13200000e+06		7.87412257e+28		5.53310131e+32		6.66705077e+10		 
1.13600000e+06		7.08236088e+28		5.53314257e+32		6.11780173e+10		 
1.14000000e+06		6.36145880e+28		5.53318068e+32		5.60883479e+10		 
1.14400000e+06		5.70566892e+28		5.53321586e+32		5.13724188e+10		 
1.14800000e+06		5.10969591e+28		5.53324828e+32		4.70037559e+10		 
1.15200000e+06		4.56865099e+28		5.53327813e+32		4.29595251e+10		 
1.15600000e+06		4.07801384e+28		5.53330560e+32		3.92155965e+10		 
1.16000000e+06		3.63361781e+28		5.53333082e+32		3.57563934e+10		 
1.16400000e+06		3.23159230e+28		5.53335397e+32		3.25595838e+10		 
1.16800000e+06		2.86838485e+28		5.53337517e+32		2.96051496e+10		 
1.17200000e+06		2.54071322e+28		5.53339457e+32		2.68805986e+10		 
1.17600000e+06		2.24553634e+28		5.53341229e+32		2.43688050e+10		 
1.18000000e+06		1.98005080e+28		5.53342845e+32		2.20566227e+10		 
